name,color,aroma,regions
Роза,Оранжевый,сильный,Средняя полоса
Роза,Оранжевый,сильный,Средняя полоса
Роза,Оранжевый,сильный,Австралия
Роза,Оранжевый,сильный,Африка
Роза,Оранжевый,сильный,Африка
Роза,Розовый,слабый,Субтропики
Роза,Розовый,слабый,Африка
Роза,Розовый,умеренный,Австралия
Роза,Розовый,умеренный,Тропики
Роза,Розовый,умеренный,Субтропики
Роза,Розовый,сильный,Азия
Роза,Розовый,сильный,Средняя полоса
Роза,Синий,слабый,Австралия
Роза,Синий,слабый,Африка
Роза,Синий,слабый,Азия
Роза,Синий,слабый,Африка
Роза,Синий,слабый,Австралия
Роза,Синий,умеренный,Европа
Роза,Синий,умеренный,Африка
Роза,Синий,сильный,Азия
Роза,Синий,сильный,Африка
Роза,Синий,сильный,Африка
Роза,Синий,сильный,Азия
Роза,Синий,сильный,Субтропики
Роза,Синий,сильный,Субтропики
Роза,Фиолетовый,слабый,Австралия
Роза,Фиолетовый,слабый,Азия
Роза,Фиолетовый,умеренный,Средняя полоса
Роза,Фиолетовый,умеренный,Азия
Роза,Фиолетовый,умеренный,Африка
Роза,Фиолетовый,умеренный,Африка
Роза,Фиолетовый,сильный,Европа
Роза,Фиолетовый,сильный,Субтропики
Роза,Фиолетовый,сильный,Средняя полоса
Роза,Фиолетовый,сильный,Америка
Роза,Фиолетовый,сильный,Азия
Ромашка,Белый,слабый,Австралия
Ромашка,Белый,слабый,Европа
Ромашка,Белый,слабый,Субтропики
Ромашка,Белый,умеренный,Америка
Ромашка,Белый,умеренный,Азия
Ромашка,Белый,умеренный,Субтропики
Ромашка,Белый,умеренный,Азия
Ромашка,Белый,сильный,Субтропики
Ромашка,Бордовый,слабый,Субтропики
Ромашка,Бордовый,слабый,Субтропики
Ромашка,Бордовый,умеренный,Средняя полоса
Ромашка,Бордовый,умеренный,Субтропики
Ромашка,Бордовый,умеренный,Азия
Ромашка,Бордовый,сильный,Австралия
Ромашка,Бордовый,сильный,Америка
Ромашка,Жёлтый,слабый,Тропики
Ромашка,Жёлтый,слабый,Америка
Ромашка,Жёлтый,слабый,Австралия
Ромашка,Жёлтый,умеренный,Америка
Ромашка,Жёлтый,умеренный,Австралия
Ромашка,Жёлтый,умеренный,Средняя полоса
Ромашка,Жёлтый,сильный,Австралия
Ромашка,Жёлтый,сильный,Америка
Ромашка,Красный,слабый,Европа
Ромашка,Красный,слабый,Америка
Ромашка,Красный,слабый,Австралия
Ромашка,Красный,умеренный,Субтропики
Ромашка,Красный,умеренный,Тропики
Ромашка,Красный,сильный,Азия
Ромашка,Красный,сильный,Африка
Ромашка,Красный,сильный,Австралия
Ромашка,Красный,сильный,Австралия
Ромашка,Красный,сильный,Тропики
Ромашка,Красный,сильный,Америка
Ромашка,Красный,сильный,Америка
Ромашка,Оранжевый,слабый,Африка
Ромашка,Оранжевый,слабый,Азия
Ромашка,Оранжевый,умеренный,Азия
Ромашка,Оранжевый,умеренный,Африка
Ромашка,Оранжевый,умеренный,Азия
Ромашка,Оранжевый,сильный,Европа
Ромашка,Оранжевый,сильный,Средняя полоса
Ромашка,Оранжевый,сильный,Субтропики
Ромашка,Розовый,слабый,Субтропики
Ромашка,Розовый,слабый,Субтропики
Ромашка,Розовый,сильный,Европа
Ромашка,Розовый,сильный,Австралия
Ромашка,Розовый,сильный,Субтропики
Ромашка,Розовый,сильный,Америка
Ромашка,Синий,слабый,Америка
Ромашка,Синий,умеренный,Субтропики
Ромашка,Синий,умеренный,Америка
Ромашка,Синий,сильный,Азия
Ромашка,Синий,сильный,Европа
Ромашка,Синий,сильный,Америка
Ромашка,Фиолетовый,слабый,Европа
Ромашка,Фиолетовый,слабый,Америка
Ромашка,Фиолетовый,слабый,Азия
Ромашка,Фиолетовый,умеренный,Европа
Ромашка,Фиолетовый,умеренный,Африка
Ромашка,Фиолетовый,умеренный,Европа
Ромашка,Фиолетовый,сильный,Америка
Тюльпан,Белый,слабый,Австралия
Тюльпан,Белый,слабый,Африка
Тюльпан,Белый,умеренный,Тропики
Тюльпан,Белый,умеренный,Азия
Тюльпан,Белый,сильный,Африка
Тюльпан,Бордовый,слабый,Австралия
Тюльпан,Бордовый,слабый,Субтропики
Тюльпан,Бордовый,слабый,Тропики
Тюльпан,Бордовый,слабый,Австралия
Тюльпан,Бордовый,умеренный,Тропики
Тюльпан,Бордовый,умеренный,Тропики
Тюльпан,Бордовый,умеренный,Тропики
Тюльпан,Бордовый,умеренный,Австралия
Тюльпан,Бордовый,умеренный,Европа
Тюльпан,Бордовый,сильный,Европа
Тюльпан,Жёлтый,слабый,Азия
Тюльпан,Жёлтый,умеренный,Средняя полоса
Тюльпан,Жёлтый,умеренный,Средняя полоса
Тюльпан,Жёлтый,умеренный,Европа
Тюльпан,Жёлтый,умеренный,Азия
Тюльпан,Жёлтый,умеренный,Субтропики
Тюльпан,Жёлтый,умеренный,Африка
Тюльпан,Жёлтый,умеренный,Азия
Тюльпан,Жёлтый,сильный,Африка
Тюльпан,Жёлтый,сильный,Европа
Тюльпан,Жёлтый,сильный,Тропики
Тюльпан,Красный,слабый,Америка
Тюльпан,Красный,слабый,Америка
Тюльпан,Красный,умеренный,Субтропики
Тюльпан,Красный,умеренный,Европа
Тюльпан,Красный,умеренный,Европа
Тюльпан,Красный,сильный,Европа
Тюльпан,Оранжевый,слабый,Америка
Тюльпан,Оранжевый,слабый,Субтропики
Тюльпан,Оранжевый,слабый,Африка
Тюльпан,Оранжевый,слабый,Азия
Тюльпан,Оранжевый,слабый,Азия
Тюльпан,Оранжевый,слабый,Азия
Тюльпан,Оранжевый,умеренный,Америка
Тюльпан,Оранжевый,умеренный,Средняя полоса
Тюльпан,Оранжевый,умеренный,Африка
Тюльпан,Оранжевый,сильный,Тропики
Тюльпан,Оранжевый,сильный,Австралия
Тюльпан,Розовый,слабый,Тропики
Тюльпан,Розовый,слабый,Азия
Тюльпан,Розовый,слабый,Америка
Тюльпан,Розовый,слабый,Африка
Тюльпан,Розовый,слабый,Австралия
Тюльпан,Розовый,слабый,Америка
Тюльпан,Розовый,слабый,Африка
Тюльпан,Розовый,слабый,Америка
Тюльпан,Розовый,умеренный,Африка
Тюльпан,Розовый,умеренный,Субтропики
Тюльпан,Розовый,умеренный,Субтропики
Тюльпан,Розовый,сильный,Европа
Тюльпан,Розовый,сильный,Азия
Тюльпан,Синий,слабый,Тропики
Тюльпан,Синий,слабый,Азия
Тюльпан,Синий,слабый,Средняя полоса
Тюльпан,Синий,слабый,Австралия
Тюльпан,Синий,слабый,Африка
Тюльпан,Синий,умеренный,Средняя полоса
Тюльпан,Синий,умеренный,Австралия
Тюльпан,Синий,умеренный,Субтропики
Тюльпан,Синий,умеренный,Средняя полоса
Тюльпан,Синий,умеренный,Африка
Тюльпан,Синий,сильный,Австралия
Тюльпан,Синий,сильный,Австралия
Тюльпан,Синий,сильный,Америка
Тюльпан,Синий,сильный,Америка
Тюльпан,Фиолетовый,слабый,Европа
Тюльпан,Фиолетовый,слабый,Европа
Тюльпан,Фиолетовый,слабый,Австралия
Тюльпан,Фиолетовый,слабый,Африка
Тюльпан,Фиолетовый,слабый,Австралия
Тюльпан,Фиолетовый,умеренный,Тропики
Тюльпан,Фиолетовый,умеренный,Субтропики
Тюльпан,Фиолетовый,умеренный,Америка
Тюльпан,Фиолетовый,сильный,Америка
Тюльпан,Фиолетовый,сильный,Америка
Тюльпан,Фиолетовый,сильный,Австралия
Фиалка,Белый,слабый,Европа
Фиалка,Белый,слабый,Азия
Фиалка,Белый,умеренный,Тропики
Фиалка,Белый,умеренный,Азия
Фиалка,Белый,сильный,Америка
Фиалка,Белый,сильный,Средняя полоса
Фиалка,Белый,сильный,Азия
Фиалка,Белый,сильный,Средняя полоса
Фиалка,Белый,сильный,Азия
Фиалка,Бордовый,слабый,Европа
Фиалка,Бордовый,слабый,Европа
Фиалка,Бордовый,слабый,Европа
Фиалка,Бордовый,умеренный,Америка
Фиалка,Бордовый,умеренный,Австралия
Фиалка,Бордовый,сильный,Европа
Фиалка,Бордовый,сильный,Америка
Фиалка,Жёлтый,слабый,Америка
Фиалка,Жёлтый,слабый,Австралия
Фиалка,Жёлтый,слабый,Европа
Фиалка,Жёлтый,умеренный,Африка
Фиалка,Жёлтый,умеренный,Азия
Фиалка,Жёлтый,сильный,Тропики
Фиалка,Жёлтый,сильный,Австралия
Фиалка,Красный,слабый,Америка
Фиалка,Красный,умеренный,Азия
Фиалка,Красный,умеренный,Америка
Фиалка,Красный,умеренный,Америка
Фиалка,Красный,умеренный,Африка
Фиалка,Красный,умеренный,Австралия
Фиалка,Красный,умеренный,Субтропики
Фиалка,Красный,умеренный,Средняя полоса
Фиалка,Красный,умеренный,Европа
Фиалка,Красный,умеренный,Европа
Фиалка,Красный,сильный,Африка
Фиалка,Красный,сильный,Америка
Фиалка,Оранжевый,слабый,Америка
Фиалка,Оранжевый,слабый,Тропики
Фиалка,Оранжевый,слабый,Австралия
Фиалка,Оранжевый,слабый,Тропики
Фиалка,Оранжевый,умеренный,Средняя полоса
Фиалка,Оранжевый,умеренный,Тропики
Фиалка,Оранжевый,умеренный,Средняя полоса
Фиалка,Оранжевый,умеренный,Америка
Фиалка,Оранжевый,умеренный,Азия
Фиалка,Оранжевый,умеренный,Средняя полоса
Фиалка,Оранжевый,сильный,Средняя полоса
Фиалка,Розовый,слабый,Австралия
Фиалка,Розовый,слабый,Африка
Фиалка,Розовый,слабый,Тропики
Фиалка,Розовый,слабый,Средняя полоса
Фиалка,Розовый,умеренный,Америка
Фиалка,Розовый,умеренный,Америка
Фиалка,Розовый,умеренный,Африка
Фиалка,Розовый,умеренный,Европа
Фиалка,Розовый,умеренный,Европа
Фиалка,Розовый,умеренный,Средняя полоса
Фиалка,Розовый,сильный,Азия
Фиалка,Розовый,сильный,Субтропики
Фиалка,Синий,слабый,Америка
Фиалка,Синий,слабый,Африка
Фиалка,Синий,слабый,Америка
Фиалка,Синий,слабый,Средняя полоса
Фиалка,Синий,слабый,Америка
Фиалка,Синий,умеренный,Тропики
Фиалка,Синий,сильный,Субтропики
Фиалка,Синий,сильный,Африка
Фиалка,Синий,сильный,Америка
Фиалка,Синий,сильный,Австралия
Фиалка,Синий,сильный,Австралия
Фиалка,Синий,сильный,Африка
Фиалка,Фиолетовый,слабый,Африка
Фиалка,Фиолетовый,слабый,Субтропики
Фиалка,Фиолетовый,слабый,Азия
Фиалка,Фиолетовый,слабый,Америка
Фиалка,Фиолетовый,умеренный,Австралия
Фиалка,Фиолетовый,умеренный,Азия
Фиалка,Фиолетовый,умеренный,Субтропики
Фиалка,Фиолетовый,сильный,Европа
Хризантема,Белый,слабый,Средняя полоса
Хризантема,Белый,слабый,Средняя полоса
Хризантема,Белый,умеренный,Средняя полоса
Хризантема,Белый,умеренный,Америка
Хризантема,Белый,умеренный,Америка
Хризантема,Белый,сильный,Азия
Хризантема,Белый,сильный,Тропики
Хризантема,Бордовый,слабый,Австралия
Хризантема,Бордовый,слабый,Америка
Хризантема,Бордовый,умеренный,Азия
Хризантема,Бордовый,умеренный,Америка
Хризантема,Бордовый,умеренный,Субтропики
Хризантема,Бордовый,умеренный,Европа
Хризантема,Жёлтый,слабый,Европа
Хризантема,Жёлтый,умеренный,Субтропики
Хризантема,Жёлтый,умеренный,Азия
Хризантема,Жёлтый,умеренный,Европа
Хризантема,Жёлтый,сильный,Африка
Хризантема,Красный,слабый,Тропики
Хризантема,Красный,слабый,Субтропики
Хризантема,Красный,слабый,Средняя полоса
Хризантема,Красный,слабый,Азия
Хризантема,Красный,умеренный,Америка
Хризантема,Красный,умеренный,Азия
Хризантема,Красный,сильный,Субтропики
Хризантема,Красный,сильный,Азия
Хризантема,Оранжевый,слабый,Субтропики
Хризантема,Оранжевый,слабый,Тропики
Хризантема,Оранжевый,слабый,Австралия
Хризантема,Оранжевый,умеренный,Австралия
Хризантема,Оранжевый,сильный,Субтропики
Хризантема,Оранжевый,сильный,Тропики
Хризантема,Розовый,слабый,Средняя полоса
Хризантема,Розовый,слабый,Америка
Хризантема,Розовый,слабый,Африка
Хризантема,Розовый,умеренный,Средняя полоса
Хризантема,Розовый,сильный,Субтропики
Хризантема,Розовый,сильный,Субтропики
Хризантема,Синий,слабый,Субтропики
Хризантема,Синий,слабый,Австралия
Хризантема,Синий,слабый,Средняя полоса
Хризантема,Синий,умеренный,Америка
Хризантема,Синий,сильный,Субтропики
Хризантема,Синий,сильный,Африка
Хризантема,Синий,сильный,Африка
Хризантема,Синий,сильный,Субтропики
Хризантема,Синий,сильный,Европа
Хризантема,Фиолетовый,слабый,Субтропики
Хризантема,Фиолетовый,слабый,Африка
Хризантема,Фиолетовый,умеренный,Австралия
Хризантема,Фиолетовый,умеренный,Субтропики
Хризантема,Фиолетовый,умеренный,Азия
Хризантема,Фиолетовый,умеренный,Америка
Хризантема,Фиолетовый,сильный,Африка
Хризантема,Фиолетовый,сильный,Африка
